BSR
"2,443,838"
"1,111,115"
"196,552"
"7,581,069"
"550,739"
"4,920,100"
"477,034"
"97,238"
"1,446,331"
"1,408,410"
"980,608"
"2,348,348"
"898,762"
""
"8,758,287"
"634,013"
"7,047,076"
"25,900"
"1,550,210"
"662,863"
"676,655"
"324,956"
"1,613,846"
"128,836"
"1,591,521"
"1,581,863"
"1,933,687"
"546,399"
"620,264"
"572,296"
"1,144,594"
"2,305,341"
"525,236"
"11,056,313"
"496,716"
"3,432,256"
"587,445"
"514,649"
"1,193,725"
"385,848"
"236,335"
"500,878"
"969,694"
"1,540,892"
"550,739"
"1,818,826"
"2,543,460"
"181,033"
"499,453"
"670,814"
"1,018,599"
"1,596,337"
"1,288,206"
"480,414"
"542,544"
"1,761,176"
"257,356"
"912,606"
"479,700"
"1,891,010"
"462,967"
"100,442"
"5,524,116"
"2,073,052"
"2,073,052"
"155,904"
"625,038"
"6,777,230"
"2,032,818"
"1,663,819"
"947,294"
"582,778"
"708,943"
"1,171,505"
"3,540,178"
"1,479,069"
"350,615"
"708,943"
"620,264"
"7,362,379"
"692,208"
""
"1,297,336"
"1,225,451"
"1,073,765"
"1,269,264"
"2,193,505"
"4,845,247"
"764,885"
"692,208"
"2,550,260"
"4,341,401"
"4,506,249"
"879,645"
"2,311,292"
"2,073,052"
"328,274"
""
"692,208"
"2,699,869"
"1,376,331"
"408,029"
"692,208"
"84,814"
"432,021"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"679,019"
""
""
""
""
""
"2,289,806"
""
""
""
""
"1,711,550"
""
""
""
"2,508,266"
""
""
""
""
"4,912,478"
""
""
""
""
""
""
""
"181,033"
""
""
""
""
""
""
""
""
"181,033"
""
""
""
"1,170,863"
""
""
""
""
""
""
""
"28,713"
""
""
""
"42,523"
""
""
"28,713"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"209,647"
""
""
""
""
""
"516,437"
"2,146,399"
""
""
""
""
""
""
"369,560"
""
""
""
""
""
""
""
"411,677"
""
""
""
""
""
""
""
"11,276,358"
""
""
""
""
""
"769,459"
""
""
""
""
""
""
"1,488,663"
""
""
"1,488,663"
""
""
""
""
""
""
""
""
""
"1,122,885"
""
""
""
""
""
""
""
""
""
""
""
""
""
"1,242,568"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"692,755"
"1,439,549"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"2,749,962"
""
""
""
""
""
""
""
""
""
""
""
""
"3,825,555"
"5,560,165"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"743,919"
""
""
""
"550,130"
""
"1,142,666"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"85,207"
""
""
""
""
""
""
""
""
""
""
""
""
"3,201,004"
""
""
""
""
""
""
""
""
""
"175,567"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"2,719,434"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"494,746"
""
""
""
""
"1,458,504"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"51,916"
""
""
""
"1,548,456"
""
""
""
""
""
""
""
""
""
""
"1,175,656"
""
""
""
""
""
"41,223"
""
""
""
""
""
""
""
"1,258,495"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"88,152"
""
""
""
""
"26,886"
""
"9,114"
""
""
""
""
""
""
""
""
""
272
""
""
""
""
""
""
""
"70,849"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"7,152"
""
""
""
""
""
899
"39,932"
""
""
""
""
"1,256"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"51,916"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"978,572"
""
""
""
""
""
""
"1,261,350"
""
"1,489,361"
""
""
""
""
"890,719"
""
""
"413,741"
""
""
""
""
""
""
""
""
"501,521"
""
""
""
""
""
""
""
""
""
""
""
""
""
"685,159"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"3,493,229"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"499,952"
""
""
""
""
""
""
""
""
""
""
""
""
"1,045,725"
""
""
""
""
""
""
""
""
""
""
"3,528,273"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"1,235"
"668,060"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"41,223"
"17,675"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"1,489,361"
"1,467,672"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"57,910"
""
"2,357,876"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"762,991"
"205,845"
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
