Title,BSR,Price in £ (starting from),Author,Book Type,ASIN,ISBN-10,ISBN-13,URL
Flight Plan to Sales Success: New Media Marketing for the Aviation Industry,"5,914,956","2,000.00",Paula Williams,Paperback,055756882X,055756882X,978-0557568826,https://www.amazon.co.uk/Flight-Plan-Sales-Success-Marketing/dp/055756882X/ref=sr_1_347?s=books&ie=UTF8&qid=1540748113&sr=1-347&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Dead Time: Redemption: Volume 2,"8,676,569","2,287.99",Jason Wilcox,Paperback,615654398,615654398,978-0615654393,https://www.amazon.co.uk/Dead-Time-Redemption-Jason-Wilcox/dp/0615654398/ref=sr_1_339?s=books&ie=UTF8&qid=1540748113&sr=1-339&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
How to Cope With Your Nerves,"8,948,564","2,000.00",Tony Lake,Paperback,668058757,668058757,978-0668058759,https://www.amazon.co.uk/Cope-Your-Nerves-Tony-Lake/dp/0668058757/ref=sr_1_337?s=books&ie=UTF8&qid=1540748113&sr=1-337&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Regulatory Discourses in Education: A Lacanian Perspective,"6,957,840","2,455.99",T. Brown,Paperback,820475327,820475327,978-0820475325,https://www.amazon.co.uk/Regulatory-Discourses-Education-Lacanian-Perspective/dp/0820475327/ref=sr_1_324?s=books&ie=UTF8&qid=1540748095&sr=1-324&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Power and Politics at the Seaside: The Development of Devon's Seaside Resorts in the Twentieth Century (Exeter Maritime Studies),"9,045,308","2,184.18",Nigel J. Morgan,Paperback,859895726,859895726,978-0859895729,https://www.amazon.co.uk/Power-Politics-Seaside-Development-Twentieth/dp/0859895726/ref=sr_1_319?s=books&ie=UTF8&qid=1540748076&sr=1-319&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Title: Split Image The Life of Anthony Perkins,"8,347,896","2,000.00",Charles Winecoff,Paperback,967282233,967282233,978-0967282237,https://www.amazon.co.uk/Title-Split-Image-Anthony-Perkins/dp/0967282233/ref=sr_1_309?s=books&ie=UTF8&qid=1540748076&sr=1-309&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
DocBook Xsl: The Complete Guide (3rd Edition),"8,150,989","2,000.00",Bob Stayton,Paperback,974152129,974152129,978-0974152127,https://www.amazon.co.uk/DocBook-Xsl-Complete-Guide-3rd/dp/0974152129/ref=sr_1_308?s=books&ie=UTF8&qid=1540748076&sr=1-308&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
A Critical History of Cuba - Memories,"8,916,146","2,000.00",Jorge Besada Ramos,Paperback,979659132,979659132,978-0979659133,https://www.amazon.co.uk/Critical-History-Cuba-Memories/dp/0979659132/ref=sr_1_307?s=books&ie=UTF8&qid=1540748076&sr=1-307&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Tree Surgery,"3,559,983","2,100.46",James Franklin Collins,Paperback,1286429501,1286429501,978-1286429501,https://www.amazon.co.uk/Tree-Surgery-James-Franklin-Collins/dp/1286429501/ref=sr_1_302?s=books&ie=UTF8&qid=1540748061&sr=1-302&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Stop Drinking Alcohol: Quit Drinking with the Alcohol Lied to me Method,"4,067,979","2,479.99",Craig Beck,Paperback,1300438800,1300438800,978-1300438809,https://www.amazon.co.uk/Stop-Drinking-Alcohol-Quit-Method/dp/1300438800/ref=sr_1_300?s=books&ie=UTF8&qid=1540748061&sr=1-300&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
The Sleeping Sword,"8,564,066","2,401.45",Michael Morpurgo,Paperback,1405661054,1405661054,978-1405661058,https://www.amazon.co.uk/Sleeping-Sword-Michael-Morpurgo/dp/1405661054/ref=sr_1_299?s=books&ie=UTF8&qid=1540748061&sr=1-299&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Nachtstürm Castle: A Gothic Austen Novel,"7,915,559","2,119.99",Emily C. A. Snyder,Paperback,1453638822,1453638822,978-1453638828,https://www.amazon.co.uk/Nachtst%C3%BCrm-Castle-Gothic-Austen-Novel/dp/1453638822/ref=sr_1_286?s=books&ie=UTF8&qid=1540748046&sr=1-286&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Bones of the Past: Arhel: Book 2: Volume 2,"6,141,009","2,000.00",Holly Lisle,Paperback,1466472987,1466472987,978-1466472983,https://www.amazon.co.uk/Bones-Past-Arhel-Holly-Lisle/dp/1466472987/ref=sr_1_284?s=books&ie=UTF8&qid=1540748046&sr=1-284&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Indian Hill 2 Reckoning,"5,710,814","2,000.00",Mark Tufo,Paperback,1468184253,1468184253,978-1468184259,https://www.amazon.co.uk/Indian-Hill-Reckoning-Mark-Tufo/dp/1468184253/ref=sr_1_283?s=books&ie=UTF8&qid=1540748046&sr=1-283&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"In the Shadow of Empires: The historic Vlad Dracula, the events he shaped and the events that shaped him","5,885,415","2,000.00",Sir Jens,Paperback,1475250398,1475250398,978-1475250398,https://www.amazon.co.uk/Shadow-Empires-historic-Dracula-events/dp/1475250398/ref=sr_1_282?s=books&ie=UTF8&qid=1540748046&sr=1-282&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
The Christmas Cottage,"3,781,762","2,360.99",Samantha Chase,Paperback,1480220329,1480220329,978-1480220324,https://www.amazon.co.uk/Christmas-Cottage-Samantha-Chase/dp/1480220329/ref=sr_1_278?s=books&ie=UTF8&qid=1540748046&sr=1-278&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Mind Power,"7,892,474","2,170.26",William Walker Atkinson,Paperback,1482789973,1482789973,978-1482789973,https://www.amazon.co.uk/Mind-Power-William-Walker-Atkinson/dp/1482789973/ref=sr_1_277?s=books&ie=UTF8&qid=1540748046&sr=1-277&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
The Tenant of Wildfell Hall,"5,553,722","2,000.00",No Author Specified!!,Paperback,1484109414,1484109414,978-1484109410,https://www.amazon.co.uk/The-Tenant-of-Wildfell-Hall/dp/1484109414/ref=sr_1_275?s=books&ie=UTF8&qid=1540748046&sr=1-275&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
The Starhawk Chronicles,"6,474,812","2,256.99",Joseph J Madden,Paperback,1495977293,1495977293,978-1495977299,https://www.amazon.co.uk/Starhawk-Chronicles-Joseph-J-Madden/dp/1495977293/ref=sr_1_273?s=books&ie=UTF8&qid=1540748046&sr=1-273&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Maisy and the Money Marauder: Volume 2 (The Maisy Files),"4,242,686","2,443.99",Elizabeth Woodrum,Paperback,1507675704,1507675704,978-1507675700,https://www.amazon.co.uk/Maisy-Money-Marauder-Files/dp/1507675704/ref=sr_1_271?s=books&ie=UTF8&qid=1540748030&sr=1-271&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Christmas on the Last Frontier: A Last Frontier Lodge Novel: Volume 1 (Last Frontier Lodge Series),"7,041,570","2,000.00",J.H. Croix,Paperback,1518682251,1518682251,978-1518682254,https://www.amazon.co.uk/Christmas-Last-Frontier-Lodge-Novel/dp/1518682251/ref=sr_1_269?s=books&ie=UTF8&qid=1540748030&sr=1-269&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Greensmith Girls: Supernatural Witch Cozy Mystery: Volume 1 (Lainswich Witches),"3,500,326","2,048.99",Raven Snow,Paperback,1533391653,1533391653,978-1533391650,https://www.amazon.co.uk/Greensmith-Girls-Supernatural-Mystery-Lainswich/dp/1533391653/ref=sr_1_268?s=books&ie=UTF8&qid=1540748030&sr=1-268&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
A Serious Call to a Devout and Holy Life,"6,852,659","2,187.67",William Law,Paperback,1614271828,1614271828,978-1614271826,https://www.amazon.co.uk/Serious-Call-Devout-Holy-Life/dp/1614271828/ref=sr_1_259?s=books&ie=UTF8&qid=1540748030&sr=1-259&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"The Fountain of Life Opened Up (or, A Display of Christ in His Essential and Mediatorial Glory)","9,369,046","2,000.00",John Flavel,Paperback,1846857988,1846857988,978-1846857980,https://www.amazon.co.uk/Fountain-Opened-Display-Essential-Mediatorial/dp/1846857988/ref=sr_1_253?s=books&ie=UTF8&qid=1540748014&sr=1-253&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
New St. Paul's Cathedral Psalter,"5,054,394","2,008.99",John Scott,Paperback,1853111872,1853111872,978-1853111877,https://www.amazon.co.uk/New-St-Pauls-Cathedral-Psalter/dp/1853111872/ref=sr_1_252?s=books&ie=UTF8&qid=1540748014&sr=1-252&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Who speaks for Wolf: A Native American learning story,"9,605,614","2,058.99",Paula Underwood,Paperback,187967808X,187967808X,978-1879678088,https://www.amazon.co.uk/Who-speaks-Wolf-American-learning/dp/187967808X/ref=sr_1_251?s=books&ie=UTF8&qid=1540748014&sr=1-251&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
A Season in Hell,"9,089,351","2,199.99",Arthur Rimbaud,Paperback,1907071164,1907071164,978-1907071164,https://www.amazon.co.uk/Season-Hell-Arthur-Rimbaud/dp/1907071164/ref=sr_1_250?s=books&ie=UTF8&qid=1540748014&sr=1-250&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Phantom of the Temple,"6,702,463","2,051.99",Robert Van Gulik,Paperback,9971490110,9971490110,978-9971490119,https://www.amazon.co.uk/Phantom-Temple-Robert-Van-Gulik/dp/9971490110/ref=sr_1_239?s=books&ie=UTF8&qid=1540747995&sr=1-239&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
The Applied Dynamics of Ocean Surface Waves (Advanced Series on Ocean Engineering),"4,593,794","2,327.99",Chiang C. Mei,Paperback,9971507897,9971507897,978-9971507893,https://www.amazon.co.uk/Applied-Dynamics-Surface-Advanced-Engineering/dp/9971507897/ref=sr_1_238?s=books&ie=UTF8&qid=1540747995&sr=1-238&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"(REGRESSION MODELING STRATEGIES: WITH APPLICATIONS TO LINEAR MODELS, LOGISTIC REGRESSION, AND SURVIVAL ANALYSIS) BY Harrell, Frank E., Jr.(Author)Paperback Dec-2010","6,939,759","2,000.00","Frank E., Jr. Harrell",Paperback,B007S7G700,Not available,Not available,https://www.amazon.co.uk/REGRESSION-MODELING-STRATEGIES-APPLICATIONS-Paperback/dp/B007S7G700/ref=sr_1_233?s=books&ie=UTF8&qid=1540747995&sr=1-233&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"How to Teach English [With DVD] HOW TO TEACH ENGLISH [WITH DVD] BY Harmer, Jeremy( Author ) on May-01-2007 Paperback","9,114,566","2,000.00",Jeremy Harmer,Paperback,B009KJCN2K,Not available,Not available,https://www.amazon.co.uk/English-ENGLISH-Harmer-May-01-2007-Paperback/dp/B009KJCN2K/ref=sr_1_228?s=books&ie=UTF8&qid=1540747995&sr=1-228&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Planning and Fitting Kitchens (Do it) by Dennis Dixon ( 2007 ),"8,052,179","2,000.00",No Author Specified!!,Paperback,B00E3FYCMK,Not available,Not available,https://www.amazon.co.uk/Planning-Fitting-Kitchens-Dennis-Dixon/dp/B00E3FYCMK/ref=sr_1_227?s=books&ie=UTF8&qid=1540747995&sr=1-227&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Educational Psychology by Woolfolk. Anita ( 2012 ) Paperback,"7,944,279","2,425.37",No Author Specified!!,Paperback,B00HRF6D5C,Not available,Not available,https://www.amazon.co.uk/Educational-Psychology-Woolfolk-Anita-Paperback/dp/B00HRF6D5C/ref=sr_1_221?s=books&ie=UTF8&qid=1540747977&sr=1-221&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
[(Sabriel )] [Author: Garth Nix] [Aug-1997],"6,358,335","2,000.00",No Author Specified!!,Paperback,B00L76YBL0,Not available,Not available,https://www.amazon.co.uk/Sabriel-Author-Garth-Nix-Aug-1997/dp/B00L76YBL0/ref=sr_1_216?s=books&ie=UTF8&qid=1540747977&sr=1-216&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"[(Lyrical Ballads & Other Poems)] [ By (author) William Wordsworth, By (author) Samuel Taylor Coleridge, Introduction and notes by Martin Scofield, Volume editor Martin Scofield ] [August, 2002]","7,167,911","2,000.00",No Author Specified!!,Paperback,B00QCLJN6I,Not available,Not available,https://www.amazon.co.uk/Lyrical-Wordsworth-Coleridge-Introduction-Scofield/dp/B00QCLJN6I/ref=sr_1_201?s=books&ie=UTF8&qid=1540747959&sr=1-201&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"[(Othello)] [Author: William Shakespeare] published on (February, 2004)","7,217,072","2,000.00",No Author Specified!!,Paperback,B00XXB0REM,Not available,Not available,https://www.amazon.co.uk/Othello-Author-Shakespeare-published-February/dp/B00XXB0REM/ref=sr_1_199?s=books&ie=UTF8&qid=1540747959&sr=1-199&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Willy and the Wobbly House: Storybook (Storybooks for troubled children),"2,873,078","2,164.68",Margot Sunderland,Paperback,863883001,863883001,978-0863883002,https://www.amazon.co.uk/Willy-Wobbly-House-Storybook-Storybooks/dp/0863883001/ref=sr_1_121?s=books&ie=UTF8&qid=1540747882&sr=1-121&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Back Door to War: The Roosevelt Foreign Policy 1933-1941,"3,001,224","2,441.99",Charles Callan Tansill,Paperback,1300831235,1300831235,978-1300831235,https://www.amazon.co.uk/Back-Door-War-Roosevelt-1933-1941/dp/1300831235/ref=sr_1_119?s=books&ie=UTF8&qid=1540747882&sr=1-119&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Inglés: El Secreto Para Hablar Inglés Como Un Nativo En 6 Meses Para Personas Con Poco Tiempo,"2,855,887","2,499.99",Ken Xiao,Paperback,1535185163,1535185163,978-1535185165,https://www.amazon.co.uk/Ingl%C3%A9s-Secreto-Hablar-Nativo-Personas/dp/1535185163/ref=sr_1_117?s=books&ie=UTF8&qid=1540747882&sr=1-117&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"When Love Hurts: How To Handle Verbal Abuse, Codependency and Emotional Blackmailing","2,815,816","2,000.00",Michelle Moore,Paperback,1544924127,1544924127,978-1544924120,https://www.amazon.co.uk/When-Love-Hurts-Codependency-Blackmailing/dp/1544924127/ref=sr_1_116?s=books&ie=UTF8&qid=1540747882&sr=1-116&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
The Logstash Book,"2,262,018","2,413.99",James Turnbull,Paperback,988820226,988820226,978-0988820227,https://www.amazon.co.uk/Logstash-Book-James-Turnbull/dp/0988820226/ref=sr_1_113?s=books&ie=UTF8&qid=1540747882&sr=1-113&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
[The Vanishing] [by: Tim Krabbe],"1,850,540","2,000.00",Tim Krabbe,Paperback,B00AA2YJKU,Not available,Not available,https://www.amazon.co.uk/Vanishing-Tim-Krabbe/dp/B00AA2YJKU/ref=sr_1_111?s=books&ie=UTF8&qid=1540747862&sr=1-111&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Body Sculpting Exercises for Women Over 40: Volume 5 (Fit Expert Series),"1,514,157","2,152.99",Andy Charalambous,Paperback,1515026671,1515026671,978-1515026679,https://www.amazon.co.uk/Body-Sculpting-Exercises-Women-Over/dp/1515026671/ref=sr_1_109?s=books&ie=UTF8&qid=1540747862&sr=1-109&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
From Solferino to Tsushima: History of the International Committee of the Red Cross,"4,286,482","2,229.83",Pierre Boissier,Paperback,2880440122,2880440122,978-2880440121,https://www.amazon.co.uk/Solferino-Tsushima-History-International-Committee/dp/2880440122/ref=sr_1_95?s=books&ie=UTF8&qid=1540747845&sr=1-95&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Accountant's Guide to Risk Management,"5,943,890","2,224.99",Glynis D. Morris,Paperback,1845920015,1845920015,978-1845920012,https://www.amazon.co.uk/Accountants-Guide-Management-Glynis-Morris/dp/1845920015/ref=sr_1_94?s=books&ie=UTF8&qid=1540747845&sr=1-94&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Charleston Cheat:Cheating Is The Evil That Happens When Honest Players Allow It.,"4,167,841","2,000.00",Anita C Waggoner,Paperback,1467954454,1467954454,978-1467954457,https://www.amazon.co.uk/Charleston-Cheat-Cheating-Happens-Players/dp/1467954454/ref=sr_1_93?s=books&ie=UTF8&qid=1540747845&sr=1-93&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
GRAPHITE 1,"792,996","2,135.99",3dtotal Publishing,Paperback,1909414417,1909414417,978-1909414419,https://www.amazon.co.uk/GRAPHITE-1-3dtotal-Publishing/dp/1909414417/ref=sr_1_92?s=books&ie=UTF8&qid=1540747845&sr=1-92&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"How to Make, Mount and Repair Fishing Nets","2,039,695","2,084.99",Siegfried R. Becker,Paperback,3732284867,3732284867,978-3732284863,https://www.amazon.co.uk/Make-Mount-Repair-Fishing-Nets/dp/3732284867/ref=sr_1_86?s=books&ie=UTF8&qid=1540747845&sr=1-86&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Creative Mindpower Techniques for Healing Yourself and Others: Featuring Unique and Exclusive Bodily Healing Methods,"3,792,778","2,000.00",Dr. Frank W. Lea,Paperback,1426948395,1426948395,978-1426948398,https://www.amazon.co.uk/Creative-Mindpower-Techniques-Healing-Yourself/dp/1426948395/ref=sr_1_85?s=books&ie=UTF8&qid=1540747845&sr=1-85&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
KS1 Literacy Teachers Book: Year 1 (Teaching & learning Key Stage 1),"1,666,972","2,056.99",No Author Specified!!,Paperback,1840854510,1840854510,978-1840854510,https://www.amazon.co.uk/KS1-Literacy-Teachers-Book-Teaching/dp/1840854510/ref=sr_1_82?s=books&ie=UTF8&qid=1540747845&sr=1-82&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
The Yearling,"729,766","2,163.99",Marjorie Kinnan Rawlings,Paperback,8087888332,8087888332,978-8087888339,https://www.amazon.co.uk/Yearling-Marjorie-Kinnan-Rawlings/dp/8087888332/ref=sr_1_76?s=books&ie=UTF8&qid=1540747826&sr=1-76&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Medifocus Guidebook on: Scleroderma,"6,010,613","2,436.99",Inc. Medifocus.com,Paperback,149972103X,149972103X,978-1499721034,https://www.amazon.co.uk/Medifocus-Guidebook-Scleroderma-Inc-Medifocus-com/dp/149972103X/ref=sr_1_73?s=books&ie=UTF8&qid=1540747826&sr=1-73&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Beyond Gender: from Subject to Drive,"2,296,477","2,139.10",Paul Verhaeghe,Paperback,1590510054,1590510054,978-1590510056,https://www.amazon.co.uk/Beyond-Gender-Subject-Paul-Verhaeghe/dp/1590510054/ref=sr_1_67?s=books&ie=UTF8&qid=1540747826&sr=1-67&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"Letts 11+ Success - Non-Verbal Reasoning: Targeted Practice by Williams, Neil R (2012) Paperback","2,953,760","2,000.00",No Author Specified!!,Paperback,B00HK3AQCM,Not available,Not available,https://www.amazon.co.uk/Letts-Success-Non-Verbal-Reasoning-Paperback/dp/B00HK3AQCM/ref=sr_1_66?s=books&ie=UTF8&qid=1540747826&sr=1-66&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"New Zealand: 101 Coolest Things to Do in New Zealand (Auckland, Wellington, Canterbury, Christchurch, Queenstown, Travel to New Zealand, Budget Travel New Zealand)","370,930","2,000.00",101 Coolest Things,Paperback,1546470662,1546470662,978-1546470663,https://www.amazon.co.uk/New-Zealand-Wellington-Canterbury-Christchurch/dp/1546470662/ref=sr_1_62?s=books&ie=UTF8&qid=1540747812&sr=1-62&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Sede Vacante Diocesan Administration (Tesi Gregoriana: Diritto),"3,936,813","2,108.99",Ap Nord,Paperback,8878392731,8878392731,978-8878392731,https://www.amazon.co.uk/Sede-Vacante-Diocesan-Administration-Gregoriana/dp/8878392731/ref=sr_1_60?s=books&ie=UTF8&qid=1540747812&sr=1-60&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Recovering: A Meditation Book for Persons Recovering from Addictions and Emotional Problems,"3,839,499","2,497.99",Suzanne Ferreira,Paperback,1424196299,1424196299,978-1424196296,https://www.amazon.co.uk/Recovering-Meditation-Addictions-Emotional-Problems/dp/1424196299/ref=sr_1_56?s=books&ie=UTF8&qid=1540747812&sr=1-56&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Los Pasos Del Hombre (Literatura Mondadori),"5,536,697","2,082.12",Francisco Coloane,Paperback,8439705271,8439705271,978-8439705277,https://www.amazon.co.uk/Los-Pasos-Hombre-Literatura-Mondadori/dp/8439705271/ref=sr_1_55?s=books&ie=UTF8&qid=1540747812&sr=1-55&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"Kilvert's Diary, 1870-79","2,307,891","2,086.99",Francis Kilvert,Paperback,1851709711,1851709711,978-1851709717,https://www.amazon.co.uk/Kilverts-Diary-1870-79-Francis-Kilvert/dp/1851709711/ref=sr_1_54?s=books&ie=UTF8&qid=1540747812&sr=1-54&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
The World Travellers' Manual of Homoeopathy,"2,118,147","2,402.71",Colin B. Lessell,Paperback,852072422,852072422,978-0852072424,https://www.amazon.co.uk/World-Travellers-Manual-Homoeopathy/dp/0852072422/ref=sr_1_53?s=books&ie=UTF8&qid=1540747812&sr=1-53&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Max for Live Ultimate Zen Guide: Become a Max for Live Master and discover a new way of using Ableton Live,"1,761,342","2,026.99",Julien Bayle,Paperback,2954690976,2954690976,978-2954690971,https://www.amazon.co.uk/Max-Live-Ultimate-Zen-Guide/dp/2954690976/ref=sr_1_40?s=books&ie=UTF8&qid=1540747797&sr=1-40&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Rage,"3,409,018","2,076.40",Richard Bachman,Paperback,450053792,450053792,978-0450053795,https://www.amazon.co.uk/Rage-Richard-Bachman/dp/0450053792/ref=sr_1_39?s=books&ie=UTF8&qid=1540747797&sr=1-39&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Hablar solos (Narrativa (Punto de Lectura)),"1,141,893","2,487.99",Andres Neuman,Paperback,8466327487,8466327487,978-8466327480,https://www.amazon.co.uk/Hablar-solos-Narrativa-Punto-Lectura/dp/8466327487/ref=sr_1_27?s=books&ie=UTF8&qid=1540747783&sr=1-27&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
Topsy Turvy Christmas: A Musical Play for Christmas (Ks2),"1,094,846","2,206.00",Mrs Lucy Moore,Paperback,1841013404,1841013404,978-1841013404,https://www.amazon.co.uk/Topsy-Turvy-Christmas-Musical-Play/dp/1841013404/ref=sr_1_26?s=books&ie=UTF8&qid=1540747783&sr=1-26&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
What Has Government Done to Our Money?,"1,705,123","2,211.99",Murray N. Rothbard,Paperback,1987817931,1987817931,978-1987817935,https://www.amazon.co.uk/What-Has-Government-Done-Money/dp/1987817931/ref=sr_1_24?s=books&ie=UTF8&qid=1540747783&sr=1-24&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
"Project X Origins: Gold Book Band, Oxford Level 9: Communication: Message in an X-bot","966,652","2,083.99",Tony Bradman,Paperback,198302037,198302037,978-0198302032,https://www.amazon.co.uk/Project-Origins-Oxford-Communication-Message/dp/0198302037/ref=sr_1_20?s=books&ie=UTF8&qid=1540747783&sr=1-20&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
The Shaman's Last Apprentice: The Story of a Modern Day Urban Shaman,"545,475","2,311.99",Rebekah Shaman,Paperback,955208718,955208718,978-0955208713,https://www.amazon.co.uk/Shamans-Last-Apprentice-Modern-Shaman/dp/0955208718/ref=sr_1_12/257-9237603-0724647?s=books&ie=UTF8&qid=1540747772&sr=1-12&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
BTEC Level 3 National Sport & Exercise Sciences Third Edition,"378,822","2,172.99",Jennifer Stafford Brown,Paperback,1444111981,1444111981,978-1444111989,https://www.amazon.co.uk/Level-National-Sport-Exercise-Sciences/dp/1444111981/ref=sr_1_3/257-9237603-0724647?s=books&ie=UTF8&qid=1540747772&sr=1-3&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
36 Faces,"563,480","2,423.99",Austin Coppock,Paperback,1945147067,1945147067,978-1945147067,https://www.amazon.co.uk/36-Faces-Austin-Coppock/dp/1945147067/ref=sr_1_2/257-9237603-0724647?s=books&ie=UTF8&qid=1540747772&sr=1-2&refinements=p_n_binding_browse-bin%3A492564011%2Cp_36%3A200000-250000
